rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,skin_tone,eye_color,skin_type,hair_color,product_id,brand_name,price_usd
4,1.0,1.0,4.0,0.0,1.6094379124341003,light,brown,combination,brown,P232903,Kate Somerville,28.0
1,1.0,0.25,4.0,1.3862943611198906,0.6931471805599453,light,brown,combination,brown,P232903,Kate Somerville,28.0
5,1.0,1.0,14.0,0.0,2.70805020110221,light,brown,combination,brown,P232903,Kate Somerville,28.0
5,1.0,1.0,5.0,0.0,1.791759469228055,light,brown,combination,brown,P232903,Kate Somerville,28.0
4,1.0,0.899999976,10.0,0.6931471805599453,2.302585092994046,light,brown,combination,brown,P232903,Kate Somerville,28.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,light,brown,combination,brown,P232903,Kate Somerville,28.0
4,1.0,0.899999976,10.0,0.6931471805599453,2.302585092994046,light,brown,normal,brown,P232903,Kate Somerville,28.0
3,1.0,1.0,5.0,0.0,1.791759469228055,light,brown,combination,brown,P232903,Kate Somerville,28.0
1,0.0,0.428570986,7.0,1.6094379124341003,1.3862943611198906,fair,brown,normal,brown,P441101,Tatcha,70.0
4,1.0,0.833333015,12.0,1.0986122886681098,2.3978952727983707,light,hazel,dry,blonde,P441101,Tatcha,70.0
2,0.0,0.333332986,6.0,1.6094379124341003,1.0986122886681098,light,brown,dry,auburn,P441101,Tatcha,70.0
5,1.0,0.777778029,9.0,1.0986122886681098,2.0794415416798357,light,brown,dry,black,P441101,Tatcha,70.0
1,0.0,0.515151978,33.0,2.833213344056216,2.8903717578961645,lightMedium,Grey,combination,blonde,P441101,Tatcha,70.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,light,hazel,dry,brown,P441101,Tatcha,70.0
5,1.0,0.666666985,9.0,1.3862943611198906,1.9459101490553132,light,blue,combination,brown,P441101,Tatcha,70.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,lightMedium,brown,oily,brown,P441101,Tatcha,70.0
2,0.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,light,blue,combination,blonde,P441101,Tatcha,70.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,light,hazel,dry,blonde,P441101,Tatcha,70.0
4,1.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,medium,hazel,normal,brown,P441101,Tatcha,70.0
2,0.0,0.266667008,15.0,2.4849066497880004,1.6094379124341003,lightMedium,brown,dry,brown,P441101,Tatcha,70.0
2,0.0,0.649999976,20.0,2.0794415416798357,2.6390573296152584,fairLight,green,dry,brown,P441101,Tatcha,70.0
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,brown,combination,black,P441101,Tatcha,70.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,medium,brown,dry,brown,P441101,Tatcha,70.0
2,0.0,0.388889015,18.0,2.4849066497880004,2.0794415416798357,lightMedium,brown,combination,brown,P441101,Tatcha,70.0
3,1.0,0.600000024,10.0,1.6094379124341003,1.9459101490553132,fair,green,combination,blonde,P441101,Tatcha,70.0
1,0.0,0.444444001,9.0,1.791759469228055,1.6094379124341003,light,green,combination,brown,P441101,Tatcha,70.0
1,0.0,0.5,4.0,1.0986122886681098,1.0986122886681098,light,hazel,dry,brown,P441101,Tatcha,70.0
2,0.0,0.5,4.0,1.0986122886681098,1.0986122886681098,fair,hazel,combination,brown,P441101,Tatcha,70.0
2,0.0,0.5,6.0,1.3862943611198906,1.3862943611198906,light,blue,dry,brown,P441101,Tatcha,70.0
5,1.0,0.777778029,9.0,1.0986122886681098,2.0794415416798357,fairLight,blue,combination,auburn,P441101,Tatcha,70.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,light,brown,dry,black,P441101,Tatcha,70.0
5,1.0,0.866666973,15.0,1.0986122886681098,2.6390573296152584,lightMedium,brown,combination,brown,P441101,Tatcha,70.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,fair,blue,combination,blonde,P441101,Tatcha,70.0
5,1.0,1.0,11.0,0.0,2.4849066497880004,light,blue,dry,brown,P441101,Tatcha,70.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,mediumTan,hazel,dry,black,P441101,Tatcha,70.0
3,0.0,0.333332986,6.0,1.6094379124341003,1.0986122886681098,lightMedium,brown,combination,brown,P441101,Tatcha,70.0
3,0.0,0.75,8.0,1.0986122886681098,1.9459101490553132,lightMedium,brown,combination,gray,P441101,Tatcha,70.0
5,1.0,0.75,8.0,1.0986122886681098,1.9459101490553132,fair,blue,normal,blonde,P441101,Tatcha,70.0
5,1.0,0.842104971,19.0,1.3862943611198906,2.833213344056216,light,brown,dry,brown,P441101,Tatcha,70.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,light,hazel,combination,brown,P441101,Tatcha,70.0
5,1.0,1.0,5.0,0.0,1.791759469228055,medium,brown,oily,blonde,P441101,Tatcha,70.0
2,0.0,0.53125,32.0,2.772588722239781,2.8903717578961645,fair,green,combination,brown,P441101,Tatcha,70.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,fair,blue,combination,brown,P441101,Tatcha,70.0
2,0.0,1.0,6.0,0.0,1.9459101490553132,fairLight,blue,dry,brown,P441101,Tatcha,70.0
5,1.0,1.0,10.0,0.0,2.3978952727983707,medium,brown,combination,brown,P441101,Tatcha,70.0
2,0.0,0.899999976,20.0,1.0986122886681098,2.9444389791664403,lightMedium,brown,normal,blonde,P441101,Tatcha,70.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,light,blue,combination,blonde,P441101,Tatcha,70.0
3,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,lightMedium,brown,combination,black,P441101,Tatcha,70.0
1,0.0,0.25,4.0,1.3862943611198906,0.6931471805599453,medium,brown,combination,brown,P441101,Tatcha,70.0
1,0.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,blue,combination,blonde,P441101,Tatcha,70.0
3,0.0,0.75,4.0,0.6931471805599453,1.3862943611198906,medium,brown,combination,black,P441101,Tatcha,70.0
5,0.0,0.97142899,35.0,0.6931471805599453,3.5553480614894135,tan,brown,dry,black,P441101,Tatcha,70.0
5,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,fair,blue,dry,brown,P441101,Tatcha,70.0
4,1.0,0.854166985,48.0,2.0794415416798357,3.7376696182833684,fair,brown,normal,brown,P441101,Tatcha,70.0
5,1.0,0.285714,7.0,1.791759469228055,1.0986122886681098,light,green,dry,blonde,P441101,Tatcha,70.0
1,0.0,0.75,12.0,1.3862943611198906,2.302585092994046,fair,green,combination,blonde,P378852,Origins,36.0
2,0.0,0.928570986,14.0,0.6931471805599453,2.6390573296152584,deep,brown,oily,brown,P378852,Origins,36.0
1,0.0,0.5,6.0,1.3862943611198906,1.3862943611198906,light,blue,combination,brown,P378852,Origins,36.0
5,1.0,0.857142985,7.0,0.6931471805599453,1.9459101490553132,fair,brown,combination,brown,P378852,Origins,36.0
5,1.0,0.857142985,7.0,0.6931471805599453,1.9459101490553132,fair,brown,combination,brown,P378852,Origins,36.0
4,1.0,0.916666985,12.0,0.6931471805599453,2.4849066497880004,fair,brown,combination,brown,P378852,Origins,36.0
2,1.0,1.0,4.0,0.0,1.6094379124341003,fair,brown,dry,brown,P378852,Origins,36.0
4,1.0,1.0,5.0,0.0,1.791759469228055,fair,brown,combination,brown,P378852,Origins,36.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,fair,brown,combination,brown,P378852,Origins,36.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,brown,combination,black,P456207,KORRES,38.5
5,1.0,0.0,5.0,1.791759469228055,0.0,lightMedium,brown,combination,black,P456207,KORRES,38.5
1,0.0,0.333332986,6.0,1.6094379124341003,1.0986122886681098,light,brown,combination,brown,P456207,KORRES,38.5
4,1.0,0.928570986,14.0,0.6931471805599453,2.6390573296152584,medium,brown,combination,brown,P232915,Kate Somerville,98.0
5,1.0,0.777778029,9.0,1.0986122886681098,2.0794415416798357,light,brown,combination,brown,P232915,Kate Somerville,98.0
4,1.0,0.699999988,10.0,1.3862943611198906,2.0794415416798357,fair,brown,combination,brown,P232915,Kate Somerville,98.0
4,1.0,0.941175997,17.0,0.6931471805599453,2.833213344056216,lightMedium,brown,oily,brown,P232915,Kate Somerville,98.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,light,green,oily,blonde,P232915,Kate Somerville,98.0
4,1.0,0.9375,16.0,0.6931471805599453,2.772588722239781,fair,blue,normal,brown,P232915,Kate Somerville,98.0
4,1.0,1.0,5.0,0.0,1.791759469228055,fair,green,normal,blonde,P232915,Kate Somerville,98.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,lightMedium,blue,dry,blonde,P232915,Kate Somerville,98.0
1,1.0,0.5,10.0,1.791759469228055,1.791759469228055,light,brown,combination,brown,P232915,Kate Somerville,98.0
1,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,brown,combination,brown,P232915,Kate Somerville,98.0
5,1.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,fair,brown,combination,brown,P232915,Kate Somerville,98.0
2,1.0,0.400000006,5.0,1.3862943611198906,1.0986122886681098,fair,brown,normal,brown,P232915,Kate Somerville,98.0
3,1.0,1.0,4.0,0.0,1.6094379124341003,tan,brown,combination,brown,P232915,Kate Somerville,98.0
3,1.0,1.0,6.0,0.0,1.9459101490553132,light,brown,normal,brown,P455364,The INKEY List,11.99
5,1.0,1.0,5.0,0.0,1.791759469228055,light,brown,normal,brown,P455364,The INKEY List,11.99
1,0.0,1.0,4.0,0.0,1.6094379124341003,fair,blue,dry,brown,P455364,The INKEY List,11.99
1,0.0,0.5,10.0,1.791759469228055,1.791759469228055,mediumTan,brown,combination,brown,P455364,The INKEY List,11.99
1,0.0,0.5625,16.0,2.0794415416798357,2.302585092994046,medium,brown,oily,black,P455364,The INKEY List,11.99
3,1.0,1.0,6.0,0.0,1.9459101490553132,mediumTan,brown,dry,black,P455364,The INKEY List,11.99
2,0.0,1.0,6.0,0.0,1.9459101490553132,light,brown,dry,brown,P455364,The INKEY List,11.99
3,1.0,1.0,6.0,0.0,1.9459101490553132,fair,blue,combination,blonde,P455364,The INKEY List,11.99
3,1.0,0.588235021,17.0,2.0794415416798357,2.3978952727983707,tan,brown,combination,black,P455364,The INKEY List,11.99
1,0.0,1.0,4.0,0.0,1.6094379124341003,fair,brown,normal,black,P455364,The INKEY List,11.99
4,1.0,0.25,4.0,1.3862943611198906,0.6931471805599453,fairLight,hazel,combination,blonde,P455364,The INKEY List,11.99
4,1.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,medium,hazel,combination,brown,P455364,The INKEY List,11.99
1,0.0,0.375,8.0,1.791759469228055,1.3862943611198906,deep,brown,combination,black,P455364,The INKEY List,11.99
5,1.0,1.0,5.0,0.0,1.791759469228055,lightMedium,brown,oily,brown,P455364,The INKEY List,11.99
3,0.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,green,normal,blonde,P455364,The INKEY List,11.99
5,1.0,1.0,14.0,0.0,2.70805020110221,light,brown,dry,black,P455364,The INKEY List,11.99
5,1.0,0.916666985,12.0,0.6931471805599453,2.4849066497880004,lightMedium,brown,combination,brown,P455364,The INKEY List,11.99
5,1.0,1.0,26.0,0.0,3.295836866004329,light,blue,combination,brown,P455364,The INKEY List,11.99
5,1.0,1.0,4.0,0.0,1.6094379124341003,fair,hazel,dry,brown,P455364,The INKEY List,11.99
3,1.0,1.0,6.0,0.0,1.9459101490553132,light,brown,normal,brown,P478030,The INKEY List,5.99
5,1.0,1.0,5.0,0.0,1.791759469228055,light,brown,normal,brown,P478030,The INKEY List,5.99
1,0.0,1.0,4.0,0.0,1.6094379124341003,fair,blue,dry,brown,P478030,The INKEY List,5.99
1,0.0,0.5,10.0,1.791759469228055,1.791759469228055,mediumTan,brown,combination,brown,P478030,The INKEY List,5.99
1,0.0,0.5625,16.0,2.0794415416798357,2.302585092994046,medium,brown,oily,black,P478030,The INKEY List,5.99
3,1.0,1.0,6.0,0.0,1.9459101490553132,mediumTan,brown,dry,black,P478030,The INKEY List,5.99
2,0.0,1.0,6.0,0.0,1.9459101490553132,light,brown,dry,brown,P478030,The INKEY List,5.99
3,1.0,1.0,6.0,0.0,1.9459101490553132,fair,blue,combination,blonde,P478030,The INKEY List,5.99
3,1.0,0.588235021,17.0,2.0794415416798357,2.3978952727983707,tan,brown,combination,black,P478030,The INKEY List,5.99
1,0.0,1.0,4.0,0.0,1.6094379124341003,fair,brown,normal,black,P478030,The INKEY List,5.99
4,1.0,0.25,4.0,1.3862943611198906,0.6931471805599453,fairLight,hazel,combination,blonde,P478030,The INKEY List,5.99
4,1.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,medium,hazel,combination,brown,P478030,The INKEY List,5.99
1,0.0,0.375,8.0,1.791759469228055,1.3862943611198906,deep,brown,combination,black,P478030,The INKEY List,5.99
5,1.0,1.0,5.0,0.0,1.791759469228055,lightMedium,brown,oily,brown,P478030,The INKEY List,5.99
3,0.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,green,normal,blonde,P478030,The INKEY List,5.99
5,1.0,1.0,14.0,0.0,2.70805020110221,light,brown,dry,black,P478030,The INKEY List,5.99
5,1.0,0.916666985,12.0,0.6931471805599453,2.4849066497880004,lightMedium,brown,combination,brown,P478030,The INKEY List,5.99
5,1.0,1.0,26.0,0.0,3.295836866004329,light,blue,combination,brown,P478030,The INKEY List,5.99
5,1.0,1.0,4.0,0.0,1.6094379124341003,fair,hazel,dry,brown,P478030,The INKEY List,5.99
4,1.0,0.625,16.0,1.9459101490553132,2.3978952727983707,lightMedium,brown,oily,black,P422905,belif,48.0
1,0.0,0.875,8.0,0.6931471805599453,2.0794415416798357,lightMedium,brown,combination,brown,P422905,belif,48.0
5,1.0,0.899999976,10.0,0.6931471805599453,2.302585092994046,fair,blue,normal,brown,P422905,belif,48.0
4,1.0,0.916666985,12.0,0.6931471805599453,2.4849066497880004,light,brown,combination,brown,P422905,belif,48.0
5,1.0,1.0,8.0,0.0,2.1972245773362196,fair,hazel,oily,brown,P422905,belif,48.0
4,1.0,1.0,4.0,0.0,1.6094379124341003,fair,brown,normal,brown,P422905,belif,48.0
3,0.0,0.777778029,9.0,1.0986122886681098,2.0794415416798357,fair,blue,combination,blonde,P422905,belif,48.0
5,1.0,1.0,7.0,0.0,2.0794415416798357,mediumTan,green,normal,brown,P422905,belif,48.0
2,0.0,1.0,5.0,0.0,1.791759469228055,light,green,oily,brown,P422905,belif,48.0
1,0.0,0.0,6.0,1.9459101490553132,0.0,medium,brown,dry,brunette,P422905,belif,48.0
1,0.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,light,brown,combination,brown,P422905,belif,48.0
2,0.0,0.166666999,6.0,1.791759469228055,0.6931471805599453,light,brown,combination,brown,P422905,belif,48.0
5,1.0,0.857142985,14.0,1.0986122886681098,2.5649493574615367,mediumTan,brown,combination,brown,P422905,belif,48.0
2,0.0,0.75,4.0,0.6931471805599453,1.3862943611198906,lightMedium,blue,dry,blonde,P422905,belif,48.0
2,0.0,0.892472982,93.0,2.3978952727983707,4.430816798843313,light,brown,combination,brown,P422905,belif,48.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,lightMedium,brown,oily,brown,P422905,belif,48.0
5,1.0,0.863636017,44.0,1.9459101490553132,3.6635616461296463,light,brown,combination,brown,P422905,belif,48.0
5,1.0,0.571429014,7.0,1.3862943611198906,1.6094379124341003,fair,blue,combination,black,P430337,OLEHENRIKSEN,51.0
5,1.0,0.5,6.0,1.3862943611198906,1.3862943611198906,medium,green,normal,blonde,P430337,OLEHENRIKSEN,51.0
4,0.0,0.75,4.0,0.6931471805599453,1.3862943611198906,fair,hazel,oily,auburn,P430337,OLEHENRIKSEN,51.0
2,0.0,1.0,4.0,0.0,1.6094379124341003,fair,brown,combination,brown,P430337,OLEHENRIKSEN,51.0
2,0.0,1.0,4.0,0.0,1.6094379124341003,lightMedium,brown,combination,gray,P430337,OLEHENRIKSEN,51.0
4,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,light,brown,dry,black,P430337,OLEHENRIKSEN,51.0
2,0.0,1.0,5.0,0.0,1.791759469228055,light,brown,dry,brown,P430337,OLEHENRIKSEN,51.0
5,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,medium,hazel,combination,blonde,P430337,OLEHENRIKSEN,51.0
1,0.0,0.692308009,13.0,1.6094379124341003,2.302585092994046,lightMedium,green,oily,black,P430337,OLEHENRIKSEN,51.0
5,1.0,0.818181992,11.0,1.0986122886681098,2.302585092994046,tan,brown,combination,black,P430337,OLEHENRIKSEN,51.0
2,1.0,0.818181992,11.0,1.0986122886681098,2.302585092994046,fairLight,hazel,combination,blonde,P430337,OLEHENRIKSEN,51.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,medium,brown,combination,black,P302103,fresh,28.0
1,0.0,0.5,4.0,1.0986122886681098,1.0986122886681098,fairLight,blue,combination,brown,P302103,fresh,28.0
2,0.0,1.0,6.0,0.0,1.9459101490553132,fair,brown,combination,black,P302103,fresh,28.0
5,1.0,1.0,5.0,0.0,1.791759469228055,fair,brown,combination,brown,P302103,fresh,28.0
2,1.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,fair,green,combination,brown,P302103,fresh,28.0
5,1.0,0.5,4.0,1.0986122886681098,1.0986122886681098,light,Grey,combination,brown,P302103,fresh,28.0
5,1.0,1.0,13.0,0.0,2.6390573296152584,fair,brown,combination,brown,P302103,fresh,28.0
4,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,fair,brown,combination,brown,P302103,fresh,28.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,fair,brown,combination,brown,P302103,fresh,28.0
5,1.0,0.25,20.0,2.772588722239781,1.791759469228055,lightMedium,brown,oily,black,P439061,OLEHENRIKSEN,35.0
5,1.0,0.899999976,10.0,0.6931471805599453,2.302585092994046,light,blue,combination,blonde,P439061,OLEHENRIKSEN,35.0
4,1.0,0.5,4.0,1.0986122886681098,1.0986122886681098,deep,brown,combination,black,P439061,OLEHENRIKSEN,35.0
5,1.0,0.846153975,13.0,1.0986122886681098,2.4849066497880004,lightMedium,brown,oily,brown,P439061,OLEHENRIKSEN,35.0
3,0.0,0.75,4.0,0.6931471805599453,1.3862943611198906,rich,brown,dry,black,P439061,OLEHENRIKSEN,35.0
3,0.0,0.444444001,9.0,1.791759469228055,1.6094379124341003,tan,brown,combination,black,P439061,OLEHENRIKSEN,35.0
5,1.0,1.0,7.0,0.0,2.0794415416798357,rich,brown,oily,black,P439061,OLEHENRIKSEN,35.0
5,1.0,0.454544991,11.0,1.9459101490553132,1.791759469228055,lightMedium,brown,oily,black,P439061,OLEHENRIKSEN,35.0
1,0.0,0.800000012,10.0,1.0986122886681098,2.1972245773362196,light,blue,normal,brown,P439061,OLEHENRIKSEN,35.0
5,1.0,1.0,8.0,0.0,2.1972245773362196,light,brown,oily,blonde,P439061,OLEHENRIKSEN,35.0
5,1.0,0.923076987,13.0,0.6931471805599453,2.5649493574615367,lightMedium,hazel,combination,blonde,P439061,OLEHENRIKSEN,35.0
5,1.0,1.0,8.0,0.0,2.1972245773362196,fair,hazel,dry,brown,P439061,OLEHENRIKSEN,35.0
5,1.0,0.962962985,27.0,0.6931471805599453,3.295836866004329,light,green,oily,black,P439061,OLEHENRIKSEN,35.0
1,0.0,1.0,4.0,0.0,1.6094379124341003,lightMedium,hazel,normal,blonde,P439061,OLEHENRIKSEN,35.0
5,1.0,1.0,15.0,0.0,2.772588722239781,light,brown,combination,black,P439061,OLEHENRIKSEN,35.0
1,0.0,0.5,12.0,1.9459101490553132,1.9459101490553132,light,brown,combination,brown,P439061,OLEHENRIKSEN,35.0
2,1.0,0.777778029,18.0,1.6094379124341003,2.70805020110221,light,brown,dry,brown,P439061,OLEHENRIKSEN,35.0
2,0.0,0.800000012,10.0,1.0986122886681098,2.1972245773362196,light,blue,oily,brown,P439061,OLEHENRIKSEN,35.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,lightMedium,blue,normal,black,P439061,OLEHENRIKSEN,35.0
5,1.0,0.649999976,20.0,2.0794415416798357,2.6390573296152584,tan,brown,oily,black,P439061,OLEHENRIKSEN,35.0
5,1.0,1.0,12.0,0.0,2.5649493574615367,deep,brown,combination,black,P439061,OLEHENRIKSEN,35.0
1,0.0,0.923076987,39.0,1.3862943611198906,3.6109179126442243,tan,brown,oily,black,P439061,OLEHENRIKSEN,35.0
1,0.0,1.0,8.0,0.0,2.1972245773362196,tan,brown,combination,black,P439061,OLEHENRIKSEN,35.0
3,0.0,0.880952001,42.0,1.791759469228055,3.6375861597263857,fair,blue,combination,blonde,P439061,OLEHENRIKSEN,35.0
4,1.0,0.625,16.0,1.9459101490553132,2.3978952727983707,rich,brown,combination,black,P439061,OLEHENRIKSEN,35.0
2,0.0,0.40170899,113.72000000000116,4.2626798770413155,3.871201010907891,light,brown,combination,black,P375849,SK-II,245.0
4,1.0,0.818181992,33.0,1.9459101490553132,3.332204510175204,fairLight,blue,combination,blonde,P375849,SK-II,245.0
1,0.0,1.0,5.0,0.0,1.791759469228055,fair,green,combination,blonde,P375849,SK-II,245.0
5,1.0,0.666666985,12.0,1.6094379124341003,2.1972245773362196,medium,brown,combination,black,P375849,SK-II,245.0
1,0.0,0.714286029,21.0,1.9459101490553132,2.772588722239781,light,green,combination,brown,P375849,SK-II,245.0
1,0.0,1.0,16.0,0.0,2.833213344056216,lightMedium,brown,combination,brown,P375849,SK-II,245.0
4,1.0,0.86956501,23.0,1.3862943611198906,3.044522437723423,mediumTan,brown,combination,brown,P375849,SK-II,245.0
5,1.0,1.0,7.0,0.0,2.0794415416798357,light,brown,combination,black,P375849,SK-II,245.0
1,0.0,0.909090996,33.0,1.3862943611198906,3.4339872044851463,mediumTan,hazel,combination,brown,P375849,SK-II,245.0
4,1.0,1.0,5.0,0.0,1.791759469228055,lightMedium,brown,combination,black,P375849,SK-II,245.0
1,0.0,0.75,4.0,0.6931471805599453,1.3862943611198906,lightMedium,brown,dry,brown,P375849,SK-II,245.0
1,0.0,0.800000012,10.0,1.0986122886681098,2.1972245773362196,medium,brown,combination,brown,P375849,SK-II,245.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,hazel,combination,blonde,P375849,SK-II,245.0
4,1.0,1.0,5.0,0.0,1.791759469228055,medium,brown,combination,black,P375849,SK-II,245.0
3,0.0,0.833333015,18.0,1.3862943611198906,2.772588722239781,fair,brown,combination,brown,P375849,SK-II,245.0
5,1.0,1.0,21.0,0.0,3.091042453358316,light,hazel,oily,brown,P375849,SK-II,245.0
5,1.0,0.913793027,113.72000000000116,2.3978952727983707,4.672828834461906,fair,hazel,combination,blonde,P375849,SK-II,245.0
3,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,brown,combination,brown,P375849,SK-II,245.0
5,1.0,0.928570986,14.0,0.6931471805599453,2.6390573296152584,light,brown,combination,brown,P375849,SK-II,245.0
5,1.0,0.857142985,7.0,0.6931471805599453,1.9459101490553132,light,brown,combination,brown,P375849,SK-II,245.0
5,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,light,brown,combination,brown,P375849,SK-II,245.0
